timestamp,meter_id,temperature_f,observed_demand_kw,is_observed,interpolated_demand_kw,analysis_demand_kw,is_interpolated,data_quality_flag,date,year,month,day,day_of_year,hour,minute,day_of_week,day_name,is_weekday,is_weekend,season,day_type,energy_kwh
2025-06-05 00:45:00,B001,45.3,156.64,True,,156.64,False,observed,2025-06-05,2025,6,5,156,0,45,3,Thursday,True,False,summer,weekday,39.16
2025-06-05 01:00:00,B001,45.2,134.06,True,,134.06,False,observed,2025-06-05,2025,6,5,156,1,0,3,Thursday,True,False,summer,weekday,33.515
2025-06-05 01:15:00,B001,45.2,139.63,True,,139.63,False,observed,2025-06-05,2025,6,5,156,1,15,3,Thursday,True,False,summer,weekday,34.9075
2025-06-05 01:30:00,B001,45.2,138.14,True,,138.14,False,observed,2025-06-05,2025,6,5,156,1,30,3,Thursday,True,False,summer,weekday,34.535
2025-06-05 01:45:00,B001,45.4,131.33,True,,131.33,False,observed,2025-06-05,2025,6,5,156,1,45,3,Thursday,True,False,summer,weekday,32.8325
2025-06-05 02:00:00,B001,45.5,144.57,True,,144.57,False,observed,2025-06-05,2025,6,5,156,2,0,3,Thursday,True,False,summer,weekday,36.1425
2025-06-05 02:15:00,B001,45.8,156.0,True,,156.0,False,observed,2025-06-05,2025,6,5,156,2,15,3,Thursday,True,False,summer,weekday,39.0
2025-06-05 02:30:00,B001,46.1,147.72,True,,147.72,False,observed,2025-06-05,2025,6,5,156,2,30,3,Thursday,True,False,summer,weekday,36.93
2025-06-05 02:45:00,B001,46.4,151.58,True,,151.58,False,observed,2025-06-05,2025,6,5,156,2,45,3,Thursday,True,False,summer,weekday,37.895
2025-06-05 03:00:00,B001,46.8,158.71,True,,158.71,False,observed,2025-06-05,2025,6,5,156,3,0,3,Thursday,True,False,summer,weekday,39.6775
2025-06-05 03:15:00,B001,47.3,160.62,True,,160.62,False,observed,2025-06-05,2025,6,5,156,3,15,3,Thursday,True,False,summer,weekday,40.155
2025-06-05 03:30:00,B001,47.8,149.45,True,,149.45,False,observed,2025-06-05,2025,6,5,156,3,30,3,Thursday,True,False,summer,weekday,37.3625
2025-06-05 03:45:00,B001,48.4,160.83,True,,160.83,False,observed,2025-06-05,2025,6,5,156,3,45,3,Thursday,True,False,summer,weekday,40.2075
2025-06-05 04:00:00,B001,49.0,150.74,True,,150.74,False,observed,2025-06-05,2025,6,5,156,4,0,3,Thursday,True,False,summer,weekday,37.68500000000001
2025-06-05 04:15:00,B001,49.7,143.3,True,,143.3,False,observed,2025-06-05,2025,6,5,156,4,15,3,Thursday,True,False,summer,weekday,35.825
2025-06-05 04:30:00,B001,50.5,145.24,True,,145.24,False,observed,2025-06-05,2025,6,5,156,4,30,3,Thursday,True,False,summer,weekday,36.31000000000001
2025-06-05 04:45:00,B001,51.2,138.16,True,,138.16,False,observed,2025-06-05,2025,6,5,156,4,45,3,Thursday,True,False,summer,weekday,34.54
2025-06-05 05:00:00,B001,52.0,142.89,True,,142.89,False,observed,2025-06-05,2025,6,5,156,5,0,3,Thursday,True,False,summer,weekday,35.7225
2025-06-05 05:15:00,B001,52.9,147.14,True,,147.14,False,observed,2025-06-05,2025,6,5,156,5,15,3,Thursday,True,False,summer,weekday,36.785
2025-06-05 05:30:00,B001,53.7,156.43,True,,156.43,False,observed,2025-06-05,2025,6,5,156,5,30,3,Thursday,True,False,summer,weekday,39.1075
2025-06-05 05:45:00,B001,54.6,163.77,True,,163.77,False,observed,2025-06-05,2025,6,5,156,5,45,3,Thursday,True,False,summer,weekday,40.9425
2025-06-05 06:00:00,B001,55.6,138.99,True,,138.99,False,observed,2025-06-05,2025,6,5,156,6,0,3,Thursday,True,False,summer,weekday,34.74750000000001
2025-06-05 06:15:00,B001,56.5,153.41,True,,153.41,False,observed,2025-06-05,2025,6,5,156,6,15,3,Thursday,True,False,summer,weekday,38.3525
2025-06-05 06:30:00,B001,57.5,142.84,True,,142.84,False,observed,2025-06-05,2025,6,5,156,6,30,3,Thursday,True,False,summer,weekday,35.71
2025-06-05 06:45:00,B001,58.4,158.06,True,,158.06,False,observed,2025-06-05,2025,6,5,156,6,45,3,Thursday,True,False,summer,weekday,39.515
2025-06-05 07:00:00,B001,59.4,162.13,True,,162.13,False,observed,2025-06-05,2025,6,5,156,7,0,3,Thursday,True,False,summer,weekday,40.5325
2025-06-05 07:15:00,B001,60.4,169.6,True,,169.6,False,observed,2025-06-05,2025,6,5,156,7,15,3,Thursday,True,False,summer,weekday,42.4
2025-06-05 07:30:00,B001,61.4,232.23,True,,232.23,False,observed,2025-06-05,2025,6,5,156,7,30,3,Thursday,True,False,summer,weekday,58.0575
2025-06-05 07:45:00,B001,62.3,282.51,True,,282.51,False,observed,2025-06-05,2025,6,5,156,7,45,3,Thursday,True,False,summer,weekday,70.6275
2025-06-05 08:00:00,B001,63.3,357.72,True,,357.72,False,observed,2025-06-05,2025,6,5,156,8,0,3,Thursday,True,False,summer,weekday,89.43
2025-06-05 08:15:00,B001,64.3,416.5,True,,416.5,False,observed,2025-06-05,2025,6,5,156,8,15,3,Thursday,True,False,summer,weekday,104.125
2025-06-05 08:30:00,B001,65.2,444.77,True,,444.77,False,observed,2025-06-05,2025,6,5,156,8,30,3,Thursday,True,False,summer,weekday,111.19249999999998
2025-06-05 08:45:00,B001,66.1,428.48,True,,428.48,False,observed,2025-06-05,2025,6,5,156,8,45,3,Thursday,True,False,summer,weekday,107.12000000000002
2025-06-05 09:00:00,B001,67.0,360.48,True,,360.48,False,observed,2025-06-05,2025,6,5,156,9,0,3,Thursday,True,False,summer,weekday,90.12000000000002
2025-06-05 09:15:00,B001,67.9,289.98,True,,289.98,False,observed,2025-06-05,2025,6,5,156,9,15,3,Thursday,True,False,summer,weekday,72.49500000000002
2025-06-05 09:30:00,B001,68.7,227.7,True,,227.7,False,observed,2025-06-05,2025,6,5,156,9,30,3,Thursday,True,False,summer,weekday,56.925
2025-06-05 09:45:00,B001,69.5,194.81,True,,194.81,False,observed,2025-06-05,2025,6,5,156,9,45,3,Thursday,True,False,summer,weekday,48.7025
2025-06-05 10:00:00,B001,70.2,160.44,True,,160.44,False,observed,2025-06-05,2025,6,5,156,10,0,3,Thursday,True,False,summer,weekday,40.11
2025-06-05 10:15:00,B001,70.9,142.45,True,,142.45,False,observed,2025-06-05,2025,6,5,156,10,15,3,Thursday,True,False,summer,weekday,35.6125
2025-06-05 10:30:00,B001,71.6,159.7,True,,159.7,False,observed,2025-06-05,2025,6,5,156,10,30,3,Thursday,True,False,summer,weekday,39.925
2025-06-05 10:45:00,B001,72.2,147.61,True,,147.61,False,observed,2025-06-05,2025,6,5,156,10,45,3,Thursday,True,False,summer,weekday,36.9025
2025-06-05 11:00:00,B001,72.8,158.97,True,,158.97,False,observed,2025-06-05,2025,6,5,156,11,0,3,Thursday,True,False,summer,weekday,39.7425
2025-06-05 11:15:00,B001,73.3,153.08,True,,153.08,False,observed,2025-06-05,2025,6,5,156,11,15,3,Thursday,True,False,summer,weekday,38.27
2025-06-05 11:30:00,B001,73.7,148.95,True,,148.95,False,observed,2025-06-05,2025,6,5,156,11,30,3,Thursday,True,False,summer,weekday,37.2375
2025-06-05 11:45:00,B001,74.1,152.79,True,,152.79,False,observed,2025-06-05,2025,6,5,156,11,45,3,Thursday,True,False,summer,weekday,38.1975
2025-06-05 12:00:00,B001,74.5,165.61,True,,165.61,False,observed,2025-06-05,2025,6,5,156,12,0,3,Thursday,True,False,summer,weekday,41.4025
2025-06-05 12:15:00,B001,74.7,166.62,True,,166.62,False,observed,2025-06-05,2025,6,5,156,12,15,3,Thursday,True,False,summer,weekday,41.655
2025-06-05 12:30:00,B001,74.9,150.56,True,,150.56,False,observed,2025-06-05,2025,6,5,156,12,30,3,Thursday,True,False,summer,weekday,37.64
2025-06-05 12:45:00,B001,75.1,151.83,True,,151.83,False,observed,2025-06-05,2025,6,5,156,12,45,3,Thursday,True,False,summer,weekday,37.9575
2025-06-05 13:00:00,B001,75.2,159.66,True,,159.66,False,observed,2025-06-05,2025,6,5,156,13,0,3,Thursday,True,False,summer,weekday,39.915
2025-06-05 13:15:00,B001,75.2,144.41,True,,144.41,False,observed,2025-06-05,2025,6,5,156,13,15,3,Thursday,True,False,summer,weekday,36.1025
2025-06-05 13:30:00,B001,75.1,153.59,True,,153.59,False,observed,2025-06-05,2025,6,5,156,13,30,3,Thursday,True,False,summer,weekday,38.3975
2025-06-05 13:45:00,B001,75.0,150.14,True,,150.14,False,observed,2025-06-05,2025,6,5,156,13,45,3,Thursday,True,False,summer,weekday,37.535
2025-06-05 14:00:00,B001,74.9,152.85,True,,152.85,False,observed,2025-06-05,2025,6,5,156,14,0,3,Thursday,True,False,summer,weekday,38.2125
2025-06-05 14:15:00,B001,74.6,144.37,True,,144.37,False,observed,2025-06-05,2025,6,5,156,14,15,3,Thursday,True,False,summer,weekday,36.0925
2025-06-05 14:30:00,B001,74.3,140.16,True,,140.16,False,observed,2025-06-05,2025,6,5,156,14,30,3,Thursday,True,False,summer,weekday,35.04
2025-06-05 14:45:00,B001,74.0,140.7,True,,140.7,False,observed,2025-06-05,2025,6,5,156,14,45,3,Thursday,True,False,summer,weekday,35.175
2025-06-05 15:00:00,B001,73.6,157.76,True,,157.76,False,observed,2025-06-05,2025,6,5,156,15,0,3,Thursday,True,False,summer,weekday,39.43999999999999
2025-06-05 15:15:00,B001,73.1,181.06,True,,181.06,False,observed,2025-06-05,2025,6,5,156,15,15,3,Thursday,True,False,summer,weekday,45.265
2025-06-05 15:30:00,B001,72.6,213.17,True,,213.17,False,observed,2025-06-05,2025,6,5,156,15,30,3,Thursday,True,False,summer,weekday,53.2925
2025-06-05 15:45:00,B001,72.0,277.61,True,,277.61,False,observed,2025-06-05,2025,6,5,156,15,45,3,Thursday,True,False,summer,weekday,69.4025
2025-06-05 16:00:00,B001,71.3,332.82,True,,332.82,False,observed,2025-06-05,2025,6,5,156,16,0,3,Thursday,True,False,summer,weekday,83.205
2025-06-05 16:15:00,B001,70.7,387.17,True,,387.17,False,observed,2025-06-05,2025,6,5,156,16,15,3,Thursday,True,False,summer,weekday,96.7925
2025-06-05 16:30:00,B001,69.9,465.36,True,,465.36,False,observed,2025-06-05,2025,6,5,156,16,30,3,Thursday,True,False,summer,weekday,116.34
2025-06-05 16:45:00,B001,69.2,508.63,True,,508.63,False,observed,2025-06-05,2025,6,5,156,16,45,3,Thursday,True,False,summer,weekday,127.1575
2025-06-05 17:00:00,B001,68.4,527.73,True,,527.73,False,observed,2025-06-05,2025,6,5,156,17,0,3,Thursday,True,False,summer,weekday,131.9325
2025-06-05 17:15:00,B001,67.5,513.37,True,,513.37,False,observed,2025-06-05,2025,6,5,156,17,15,3,Thursday,True,False,summer,weekday,128.3425
2025-06-05 17:30:00,B001,66.7,467.53,True,,467.53,False,observed,2025-06-05,2025,6,5,156,17,30,3,Thursday,True,False,summer,weekday,116.8825
2025-06-05 17:45:00,B001,65.8,392.15,True,,392.15,False,observed,2025-06-05,2025,6,5,156,17,45,3,Thursday,True,False,summer,weekday,98.0375
2025-06-05 18:00:00,B001,64.8,332.49,True,,332.49,False,observed,2025-06-05,2025,6,5,156,18,0,3,Thursday,True,False,summer,weekday,83.1225
2025-06-05 18:15:00,B001,63.9,252.97,True,,252.97,False,observed,2025-06-05,2025,6,5,156,18,15,3,Thursday,True,False,summer,weekday,63.2425
2025-06-05 18:30:00,B001,62.9,215.57,True,,215.57,False,observed,2025-06-05,2025,6,5,156,18,30,3,Thursday,True,False,summer,weekday,53.8925
2025-06-05 18:45:00,B001,62.0,205.51,True,,205.51,False,observed,2025-06-05,2025,6,5,156,18,45,3,Thursday,True,False,summer,weekday,51.37749999999999
2025-06-05 19:00:00,B001,61.0,168.48,True,,168.48,False,observed,2025-06-05,2025,6,5,156,19,0,3,Thursday,True,False,summer,weekday,42.12
2025-06-05 19:15:00,B001,60.0,168.75,True,,168.75,False,observed,2025-06-05,2025,6,5,156,19,15,3,Thursday,True,False,summer,weekday,42.1875
2025-06-05 19:30:00,B001,59.0,153.61,True,,153.61,False,observed,2025-06-05,2025,6,5,156,19,30,3,Thursday,True,False,summer,weekday,38.4025
2025-06-05 19:45:00,B001,58.0,155.68,True,,155.68,False,observed,2025-06-05,2025,6,5,156,19,45,3,Thursday,True,False,summer,weekday,38.92
2025-06-05 20:00:00,B001,57.1,149.88,True,,149.88,False,observed,2025-06-05,2025,6,5,156,20,0,3,Thursday,True,False,summer,weekday,37.47
2025-06-05 20:15:00,B001,56.1,148.74,True,,148.74,False,observed,2025-06-05,2025,6,5,156,20,15,3,Thursday,True,False,summer,weekday,37.18500000000001
2025-06-05 20:30:00,B001,55.2,143.79,True,,143.79,False,observed,2025-06-05,2025,6,5,156,20,30,3,Thursday,True,False,summer,weekday,35.9475
2025-06-05 20:45:00,B001,54.3,153.45,True,,153.45,False,observed,2025-06-05,2025,6,5,156,20,45,3,Thursday,True,False,summer,weekday,38.3625
2025-06-05 21:00:00,B001,53.4,143.19,True,,143.19,False,observed,2025-06-05,2025,6,5,156,21,0,3,Thursday,True,False,summer,weekday,35.7975
2025-06-05 21:15:00,B001,52.5,155.32,True,,155.32,False,observed,2025-06-05,2025,6,5,156,21,15,3,Thursday,True,False,summer,weekday,38.83
2025-06-05 21:30:00,B001,51.7,158.68,True,,158.68,False,observed,2025-06-05,2025,6,5,156,21,30,3,Thursday,True,False,summer,weekday,39.67
2025-06-05 21:45:00,B001,50.9,152.93,True,,152.93,False,observed,2025-06-05,2025,6,5,156,21,45,3,Thursday,True,False,summer,weekday,38.2325
2025-06-05 22:00:00,B001,50.2,147.71,True,,147.71,False,observed,2025-06-05,2025,6,5,156,22,0,3,Thursday,True,False,summer,weekday,36.9275
2025-06-05 22:15:00,B001,49.5,153.63,True,,153.63,False,observed,2025-06-05,2025,6,5,156,22,15,3,Thursday,True,False,summer,weekday,38.4075
2025-06-05 22:30:00,B001,48.8,147.53,True,,147.53,False,observed,2025-06-05,2025,6,5,156,22,30,3,Thursday,True,False,summer,weekday,36.8825
2025-06-05 22:45:00,B001,48.2,157.48,True,,157.48,False,observed,2025-06-05,2025,6,5,156,22,45,3,Thursday,True,False,summer,weekday,39.37
2025-06-05 23:00:00,B001,47.6,135.35,True,,135.35,False,observed,2025-06-05,2025,6,5,156,23,0,3,Thursday,True,False,summer,weekday,33.8375
2025-06-05 23:15:00,B001,47.1,147.32,True,,147.32,False,observed,2025-06-05,2025,6,5,156,23,15,3,Thursday,True,False,summer,weekday,36.83
2025-06-05 23:30:00,B001,46.7,134.07,True,,134.07,False,observed,2025-06-05,2025,6,5,156,23,30,3,Thursday,True,False,summer,weekday,33.5175
2025-06-05 23:45:00,B001,46.3,138.04,True,,138.04,False,observed,2025-06-05,2025,6,5,156,23,45,3,Thursday,True,False,summer,weekday,34.51
2025-06-06 00:00:00,B001,45.9,160.91,True,,160.91,False,observed,2025-06-06,2025,6,6,157,0,0,4,Friday,True,False,summer,weekday,40.2275
2025-06-06 00:15:00,B001,48.3,157.16,True,,157.16,False,observed,2025-06-06,2025,6,6,157,0,15,4,Friday,True,False,summer,weekday,39.29
2025-06-06 00:30:00,B001,48.0,144.24,True,,144.24,False,observed,2025-06-06,2025,6,6,157,0,30,4,Friday,True,False,summer,weekday,36.06000000000001
2025-06-06 00:45:00,B001,47.9,137.98,True,,137.98,False,observed,2025-06-06,2025,6,6,157,0,45,4,Friday,True,False,summer,weekday,34.495
2025-06-06 01:00:00,B001,47.8,126.28,True,,126.28,False,observed,2025-06-06,2025,6,6,157,1,0,4,Friday,True,False,summer,weekday,31.57
2025-06-06 01:15:00,B001,47.8,145.65,True,,145.65,False,observed,2025-06-06,2025,6,6,157,1,15,4,Friday,True,False,summer,weekday,36.4125
2025-06-06 01:30:00,B001,47.8,169.36,True,,169.36,False,observed,2025-06-06,2025,6,6,157,1,30,4,Friday,True,False,summer,weekday,42.34
2025-06-06 01:45:00,B001,47.9,153.48,True,,153.48,False,observed,2025-06-06,2025,6,6,157,1,45,4,Friday,True,False,summer,weekday,38.37
2025-06-06 02:00:00,B001,48.1,145.52,True,,145.52,False,observed,2025-06-06,2025,6,6,157,2,0,4,Friday,True,False,summer,weekday,36.38
2025-06-06 02:15:00,B001,48.4,153.72,True,,153.72,False,observed,2025-06-06,2025,6,6,157,2,15,4,Friday,True,False,summer,weekday,38.43
2025-06-06 02:30:00,B001,48.7,137.51,True,,137.51,False,observed,2025-06-06,2025,6,6,157,2,30,4,Friday,True,False,summer,weekday,34.37749999999999
2025-06-06 02:45:00,B001,49.0,147.62,True,,147.62,False,observed,2025-06-06,2025,6,6,157,2,45,4,Friday,True,False,summer,weekday,36.905
2025-06-06 03:00:00,B001,49.4,150.8,True,,150.8,False,observed,2025-06-06,2025,6,6,157,3,0,4,Friday,True,False,summer,weekday,37.7
2025-06-06 03:15:00,B001,49.9,149.31,True,,149.31,False,observed,2025-06-06,2025,6,6,157,3,15,4,Friday,True,False,summer,weekday,37.3275
2025-06-06 03:30:00,B001,50.4,156.33,True,,156.33,False,observed,2025-06-06,2025,6,6,157,3,30,4,Friday,True,False,summer,weekday,39.0825
2025-06-06 03:45:00,B001,51.0,152.76,True,,152.76,False,observed,2025-06-06,2025,6,6,157,3,45,4,Friday,True,False,summer,weekday,38.18999999999999
2025-06-06 04:00:00,B001,51.6,155.35,True,,155.35,False,observed,2025-06-06,2025,6,6,157,4,0,4,Friday,True,False,summer,weekday,38.8375
2025-06-06 04:15:00,B001,52.3,144.49,True,,144.49,False,observed,2025-06-06,2025,6,6,157,4,15,4,Friday,True,False,summer,weekday,36.12250000000001
2025-06-06 04:30:00,B001,53.0,157.18,True,,157.18,False,observed,2025-06-06,2025,6,6,157,4,30,4,Friday,True,False,summer,weekday,39.295
2025-06-06 04:45:00,B001,53.8,163.03,True,,163.03,False,observed,2025-06-06,2025,6,6,157,4,45,4,Friday,True,False,summer,weekday,40.7575
2025-06-06 05:00:00,B001,54.6,142.24,True,,142.24,False,observed,2025-06-06,2025,6,6,157,5,0,4,Friday,True,False,summer,weekday,35.56000000000001
2025-06-06 05:15:00,B001,55.5,142.9,True,,142.9,False,observed,2025-06-06,2025,6,6,157,5,15,4,Friday,True,False,summer,weekday,35.725
2025-06-06 05:30:00,B001,56.3,160.69,True,,160.69,False,observed,2025-06-06,2025,6,6,157,5,30,4,Friday,True,False,summer,weekday,40.1725
2025-06-06 05:45:00,B001,57.2,148.48,True,,148.48,False,observed,2025-06-06,2025,6,6,157,5,45,4,Friday,True,False,summer,weekday,37.12
2025-06-06 06:00:00,B001,58.2,161.28,True,,161.28,False,observed,2025-06-06,2025,6,6,157,6,0,4,Friday,True,False,summer,weekday,40.32
2025-06-06 06:15:00,B001,59.1,146.72,True,,146.72,False,observed,2025-06-06,2025,6,6,157,6,15,4,Friday,True,False,summer,weekday,36.68
2025-06-06 06:30:00,B001,60.1,162.8,True,,162.8,False,observed,2025-06-06,2025,6,6,157,6,30,4,Friday,True,False,summer,weekday,40.7
2025-06-06 06:45:00,B001,61.0,155.32,True,,155.32,False,observed,2025-06-06,2025,6,6,157,6,45,4,Friday,True,False,summer,weekday,38.83
2025-06-06 07:00:00,B001,62.0,165.25,True,,165.25,False,observed,2025-06-06,2025,6,6,157,7,0,4,Friday,True,False,summer,weekday,41.3125
2025-06-06 07:15:00,B001,63.0,196.77,True,,196.77,False,observed,2025-06-06,2025,6,6,157,7,15,4,Friday,True,False,summer,weekday,49.1925
2025-06-06 07:30:00,B001,64.0,221.91,True,,221.91,False,observed,2025-06-06,2025,6,6,157,7,30,4,Friday,True,False,summer,weekday,55.4775
2025-06-06 07:45:00,B001,64.9,279.82,True,,279.82,False,observed,2025-06-06,2025,6,6,157,7,45,4,Friday,True,False,summer,weekday,69.955
2025-06-06 08:00:00,B001,65.9,358.41,True,,358.41,False,observed,2025-06-06,2025,6,6,157,8,0,4,Friday,True,False,summer,weekday,89.6025
2025-06-06 08:15:00,B001,66.9,428.68,True,,428.68,False,observed,2025-06-06,2025,6,6,157,8,15,4,Friday,True,False,summer,weekday,107.17
2025-06-06 08:30:00,B001,67.8,437.47,True,,437.47,False,observed,2025-06-06,2025,6,6,157,8,30,4,Friday,True,False,summer,weekday,109.3675
2025-06-06 08:45:00,B001,68.7,430.16,True,,430.16,False,observed,2025-06-06,2025,6,6,157,8,45,4,Friday,True,False,summer,weekday,107.54
2025-06-06 09:00:00,B001,69.6,357.68,True,,357.68,False,observed,2025-06-06,2025,6,6,157,9,0,4,Friday,True,False,summer,weekday,89.42
2025-06-06 09:15:00,B001,70.5,296.53,True,,296.53,False,observed,2025-06-06,2025,6,6,157,9,15,4,Friday,True,False,summer,weekday,74.1325
2025-06-06 09:30:00,B001,71.3,205.65,True,,205.65,False,observed,2025-06-06,2025,6,6,157,9,30,4,Friday,True,False,summer,weekday,51.4125
2025-06-06 09:45:00,B001,72.1,177.96,True,,177.96,False,observed,2025-06-06,2025,6,6,157,9,45,4,Friday,True,False,summer,weekday,44.49
2025-06-06 10:00:00,B001,72.8,149.69,True,,149.69,False,observed,2025-06-06,2025,6,6,157,10,0,4,Friday,True,False,summer,weekday,37.4225
2025-06-06 10:15:00,B001,73.5,147.65,True,,147.65,False,observed,2025-06-06,2025,6,6,157,10,15,4,Friday,True,False,summer,weekday,36.9125
2025-06-06 10:30:00,B001,74.2,153.14,True,,153.14,False,observed,2025-06-06,2025,6,6,157,10,30,4,Friday,True,False,summer,weekday,38.285
2025-06-06 10:45:00,B001,74.8,148.83,True,,148.83,False,observed,2025-06-06,2025,6,6,157,10,45,4,Friday,True,False,summer,weekday,37.2075
2025-06-06 11:00:00,B001,75.4,150.25,True,,150.25,False,observed,2025-06-06,2025,6,6,157,11,0,4,Friday,True,False,summer,weekday,37.5625
2025-06-06 11:15:00,B001,75.9,154.01,True,,154.01,False,observed,2025-06-06,2025,6,6,157,11,15,4,Friday,True,False,summer,weekday,38.50249999999999
2025-06-06 11:30:00,B001,76.3,159.61,True,,159.61,False,observed,2025-06-06,2025,6,6,157,11,30,4,Friday,True,False,summer,weekday,39.9025
2025-06-06 11:45:00,B001,76.7,152.27,True,,152.27,False,observed,2025-06-06,2025,6,6,157,11,45,4,Friday,True,False,summer,weekday,38.0675
2025-06-06 12:00:00,B001,77.1,168.0,True,,168.0,False,observed,2025-06-06,2025,6,6,157,12,0,4,Friday,True,False,summer,weekday,42.0
2025-06-06 12:15:00,B001,77.3,169.28,True,,169.28,False,observed,2025-06-06,2025,6,6,157,12,15,4,Friday,True,False,summer,weekday,42.32
2025-06-06 12:30:00,B001,77.5,168.32,True,,168.32,False,observed,2025-06-06,2025,6,6,157,12,30,4,Friday,True,False,summer,weekday,42.08
2025-06-06 12:45:00,B001,77.7,170.58,True,,170.58,False,observed,2025-06-06,2025,6,6,157,12,45,4,Friday,True,False,summer,weekday,42.645
2025-06-06 13:00:00,B001,77.05111111111111,,False,167.86355555555556,167.86355555555556,True,interpolated,2025-06-06,2025,6,6,157,13,0,4,Friday,True,False,summer,weekday,41.96588888888889
2025-06-06 13:15:00,B001,76.40222222222222,,False,165.14711111111112,165.14711111111112,True,interpolated,2025-06-06,2025,6,6,157,13,15,4,Friday,True,False,summer,weekday,41.28677777777778
2025-06-06 13:30:00,B001,75.75333333333333,,False,162.43066666666667,162.43066666666667,True,interpolated,2025-06-06,2025,6,6,157,13,30,4,Friday,True,False,summer,weekday,40.60766666666667
2025-06-06 13:45:00,B001,75.10444444444445,,False,159.71422222222225,159.71422222222225,True,interpolated,2025-06-06,2025,6,6,157,13,45,4,Friday,True,False,summer,weekday,39.92855555555556
2025-06-06 14:00:00,B001,,,False,,,False,missing,2025-06-06,2025,6,6,157,14,0,4,Friday,True,False,summer,weekday,
2025-06-06 14:15:00,B001,,,False,,,False,missing,2025-06-06,2025,6,6,157,14,15,4,Friday,True,False,summer,weekday,
2025-06-06 14:30:00,B001,,,False,,,False,missing,2025-06-06,2025,6,6,157,14,30,4,Friday,True,False,summer,weekday,
2025-06-06 14:45:00,B001,,,False,,,False,missing,2025-06-06,2025,6,6,157,14,45,4,Friday,True,False,summer,weekday,
2025-06-06 15:00:00,B001,,,False,,,False,missing,2025-06-06,2025,6,6,157,15,0,4,Friday,True,False,summer,weekday,
2025-06-06 15:15:00,B001,,,False,,,False,missing,2025-06-06,2025,6,6,157,15,15,4,Friday,True,False,summer,weekday,
2025-06-06 15:30:00,B001,,,False,,,False,missing,2025-06-06,2025,6,6,157,15,30,4,Friday,True,False,summer,weekday,
2025-06-06 15:45:00,B001,,,False,,,False,missing,2025-06-06,2025,6,6,157,15,45,4,Friday,True,False,summer,weekday,
2025-06-06 16:00:00,B001,,,False,,,False,missing,2025-06-06,2025,6,6,157,16,0,4,Friday,True,False,summer,weekday,
2025-06-06 16:15:00,B001,,,False,,,False,missing,2025-06-06,2025,6,6,157,16,15,4,Friday,True,False,summer,weekday,
2025-06-06 16:30:00,B001,,,False,,,False,missing,2025-06-06,2025,6,6,157,16,30,4,Friday,True,False,summer,weekday,
2025-06-06 16:45:00,B001,,,False,,,False,missing,2025-06-06,2025,6,6,157,16,45,4,Friday,True,False,summer,weekday,
2025-06-06 17:00:00,B001,,,False,,,False,missing,2025-06-06,2025,6,6,157,17,0,4,Friday,True,False,summer,weekday,
2025-06-06 17:15:00,B001,,,False,,,False,missing,2025-06-06,2025,6,6,157,17,15,4,Friday,True,False,summer,weekday,
2025-06-06 17:30:00,B001,,,False,,,False,missing,2025-06-06,2025,6,6,157,17,30,4,Friday,True,False,summer,weekday,
2025-06-06 17:45:00,B001,,,False,,,False,missing,2025-06-06,2025,6,6,157,17,45,4,Friday,True,False,summer,weekday,
2025-06-06 18:00:00,B001,,,False,,,False,missing,2025-06-06,2025,6,6,157,18,0,4,Friday,True,False,summer,weekday,
2025-06-06 18:15:00,B001,,,False,,,False,missing,2025-06-06,2025,6,6,157,18,15,4,Friday,True,False,summer,weekday,
2025-06-06 18:30:00,B001,,,False,,,False,missing,2025-06-06,2025,6,6,157,18,30,4,Friday,True,False,summer,weekday,
2025-06-06 18:45:00,B001,,,False,,,False,missing,2025-06-06,2025,6,6,157,18,45,4,Friday,True,False,summer,weekday,
2025-06-06 19:00:00,B001,,,False,,,False,missing,2025-06-06,2025,6,6,157,19,0,4,Friday,True,False,summer,weekday,
2025-06-06 19:15:00,B001,,,False,,,False,missing,2025-06-06,2025,6,6,157,19,15,4,Friday,True,False,summer,weekday,
2025-06-06 19:30:00,B001,,,False,,,False,missing,2025-06-06,2025,6,6,157,19,30,4,Friday,True,False,summer,weekday,
2025-06-06 19:45:00,B001,,,False,,,False,missing,2025-06-06,2025,6,6,157,19,45,4,Friday,True,False,summer,weekday,
2025-06-06 20:00:00,B001,,,False,,,False,missing,2025-06-06,2025,6,6,157,20,0,4,Friday,True,False,summer,weekday,
2025-06-06 20:15:00,B001,,,False,,,False,missing,2025-06-06,2025,6,6,157,20,15,4,Friday,True,False,summer,weekday,
2025-06-06 20:30:00,B001,,,False,,,False,missing,2025-06-06,2025,6,6,157,20,30,4,Friday,True,False,summer,weekday,
2025-06-06 20:45:00,B001,,,False,,,False,missing,2025-06-06,2025,6,6,157,20,45,4,Friday,True,False,summer,weekday,
2025-06-06 21:00:00,B001,,,False,,,False,missing,2025-06-06,2025,6,6,157,21,0,4,Friday,True,False,summer,weekday,
2025-06-06 21:15:00,B001,,,False,,,False,missing,2025-06-06,2025,6,6,157,21,15,4,Friday,True,False,summer,weekday,
2025-06-06 21:30:00,B001,,,False,,,False,missing,2025-06-06,2025,6,6,157,21,30,4,Friday,True,False,summer,weekday,
2025-06-06 21:45:00,B001,,,False,,,False,missing,2025-06-06,2025,6,6,157,21,45,4,Friday,True,False,summer,weekday,
