timestamp,meter_id,demand_kw,temperature_f
2025-06-17 11:30:00,B001,208.2,83.0
2025-06-17 11:45:00,B001,189.07,83.4
2025-06-17 12:00:00,B001,199.95,83.7
2025-06-17 12:15:00,B001,214.95,84.0
2025-06-17 12:30:00,B001,209.41,84.2
2025-06-17 12:45:00,B001,207.79,84.4
2025-06-17 13:00:00,B001,204.99,84.5
2025-06-17 13:15:00,B001,203.78,84.5
2025-06-17 13:30:00,B001,208.9,84.4
2025-06-17 13:45:00,B001,204.0,84.3
2025-06-17 14:00:00,B001,204.88,84.1
2025-06-17 14:15:00,B001,205.13,83.9
2025-06-17 14:30:00,B001,199.14,83.6
2025-06-17 14:45:00,B001,211.08,83.3
2025-06-17 15:00:00,B001,237.05,82.8
2025-06-17 15:15:00,B001,214.71,82.4
2025-06-17 15:30:00,B001,259.13,81.8
2025-06-17 15:45:00,B001,293.56,81.3
2025-06-17 16:00:00,B001,362.33,80.6
2025-06-17 16:15:00,B001,424.89,79.9
2025-06-17 16:30:00,B001,493.97,79.2
2025-06-17 16:45:00,B001,541.99,78.4
2025-06-17 17:00:00,B001,547.41,77.6
2025-06-17 17:15:00,B001,531.77,76.8
2025-06-17 17:30:00,B001,449.42,75.9
2025-06-17 17:45:00,B001,407.79,75.0
2025-06-17 18:00:00,B001,326.98,74.1
2025-06-17 18:15:00,B001,270.73,73.2
2025-06-17 18:30:00,B001,205.76,72.2
2025-06-17 18:45:00,B001,178.08,71.2
2025-06-17 19:00:00,B001,167.86,70.3
2025-06-17 19:15:00,B001,157.14,69.3
2025-06-17 19:30:00,B001,155.14,68.3
2025-06-17 19:45:00,B001,159.71,67.3
2025-06-17 20:00:00,B001,136.21,66.4
2025-06-17 20:15:00,B001,157.89,65.4
2025-06-17 20:30:00,B001,150.09,64.5
2025-06-17 20:45:00,B001,148.38,63.6
2025-06-17 21:00:00,B001,138.23,62.7
2025-06-17 21:15:00,B001,154.02,61.8
2025-06-17 21:30:00,B001,130.69,61.0
2025-06-17 21:45:00,B001,155.19,60.2
2025-06-17 22:00:00,B001,138.06,59.4
2025-06-17 22:15:00,B001,150.43,58.7
2025-06-17 22:30:00,B001,149.05,58.1
2025-06-17 22:45:00,B001,159.36,57.5
2025-06-17 23:00:00,B001,148.57,56.9
2025-06-17 23:15:00,B001,144.45,56.4
2025-06-17 23:30:00,B001,145.95,55.9
2025-06-17 23:45:00,B001,160.18,55.5
2025-06-18 00:00:00,B001,154.29,55.2
2025-06-18 00:15:00,B001,146.91,49.6
2025-06-18 00:30:00,B001,148.11,49.4
2025-06-18 00:45:00,B001,137.46,49.3
2025-06-18 01:00:00,B001,153.11,49.2
2025-06-18 01:15:00,B001,135.92,49.2
2025-06-18 01:30:00,B001,156.01,49.2
2025-06-18 01:45:00,B001,151.03,49.3
2025-06-18 02:00:00,B001,169.1,49.5
2025-06-18 02:15:00,B001,141.2,49.7
2025-06-18 02:30:00,B001,149.18,50.0
2025-06-18 02:45:00,B001,164.39,50.4
2025-06-18 03:00:00,B001,159.53,50.8
2025-06-18 03:15:00,B001,144.43,51.3
2025-06-18 03:30:00,B001,151.79,51.8
2025-06-18 03:45:00,B001,150.02,52.4
2025-06-18 04:00:00,B001,152.26,53.0
2025-06-18 04:15:00,B001,144.41,53.7
2025-06-18 04:30:00,B001,149.29,54.4
2025-06-18 04:45:00,B001,137.22,55.2
2025-06-18 05:00:00,B001,151.08,56.0
2025-06-18 05:15:00,B001,153.6,56.8
2025-06-18 05:30:00,B001,148.18,57.7
2025-06-18 05:45:00,B001,137.09,58.6
2025-06-18 06:00:00,B001,157.96,59.5
2025-06-18 06:15:00,B001,153.18,60.5
2025-06-18 06:30:00,B001,145.35,61.4
2025-06-18 06:45:00,B001,152.02,62.4
2025-06-18 07:00:00,B001,151.18,63.4
2025-06-18 07:15:00,B001,176.05,64.4
2025-06-18 07:30:00,B001,220.5,65.3
2025-06-18 07:45:00,B001,297.18,66.3
2025-06-18 08:00:00,B001,356.88,67.3
2025-06-18 08:15:00,B001,430.18,68.2
2025-06-18 08:30:00,B001,445.69,69.2
2025-06-18 08:45:00,B001,427.04,70.1
2025-06-18 09:00:00,B001,360.86,71.0
2025-06-18 09:15:00,B001,294.33,71.8
2025-06-18 09:30:00,B001,220.53,72.7
2025-06-18 09:45:00,B001,171.67,73.5
2025-06-18 10:00:00,B001,152.13,74.2
2025-06-18 10:15:00,B001,150.01,74.9
2025-06-18 10:30:00,B001,144.59,75.6
2025-06-18 10:45:00,B001,160.65,76.2
2025-06-18 11:00:00,B001,156.79,76.7
2025-06-18 11:15:00,B001,182.52,77.3
2025-06-18 11:30:00,B001,152.32,77.7
2025-06-18 11:45:00,B001,170.21,78.1
2025-06-18 12:00:00,B001,161.56,78.4
2025-06-18 12:15:00,B001,168.27,78.7
2025-06-18 12:30:00,B001,174.61,78.9
2025-06-18 12:45:00,B001,155.76,79.1
2025-06-18 13:00:00,B001,176.76,79.1
2025-06-18 13:15:00,B001,190.21,79.2
2025-06-18 13:30:00,B001,171.11,79.1
2025-06-18 13:45:00,B001,176.23,79.0
2025-06-18 14:00:00,B001,181.56,78.8
2025-06-18 14:15:00,B001,171.33,78.6
2025-06-18 14:30:00,B001,168.06,78.3
2025-06-18 14:45:00,B001,156.75,77.9
2025-06-18 15:00:00,B001,187.0,77.5
2025-06-18 15:15:00,B001,196.16,77.1
2025-06-18 15:30:00,B001,216.58,76.5
2025-06-18 15:45:00,B001,268.79,75.9
2025-06-18 16:00:00,B001,321.18,75.3
2025-06-18 16:15:00,B001,390.64,74.6
2025-06-18 16:30:00,B001,467.43,73.9
2025-06-18 16:45:00,B001,501.18,73.1
2025-06-18 17:00:00,B001,538.38,72.3
2025-06-18 17:15:00,B001,500.71,71.5
2025-06-18 17:30:00,B001,457.28,70.6
2025-06-18 17:45:00,B001,410.25,69.7
2025-06-18 18:00:00,B001,333.0,68.8
2025-06-18 18:15:00,B001,262.89,67.9
2025-06-18 18:30:00,B001,208.0,66.9
2025-06-18 18:45:00,B001,180.5,65.9
2025-06-18 19:00:00,B001,167.28,64.9
2025-06-18 19:15:00,B001,157.58,64.0
2025-06-18 19:30:00,B001,152.15,63.0
2025-06-18 19:45:00,B001,150.79,62.0
2025-06-18 20:00:00,B001,148.62,61.0
2025-06-18 20:15:00,B001,138.56,60.1
2025-06-18 20:30:00,B001,145.89,59.2
2025-06-18 20:45:00,B001,157.32,58.2
2025-06-18 21:00:00,B001,139.05,57.4
2025-06-18 21:15:00,B001,148.48,56.5
2025-06-18 21:30:00,B001,143.44,55.7
2025-06-18 21:45:00,B001,150.89,54.9
2025-06-18 22:00:00,B001,146.89,54.1
2025-06-18 22:15:00,B001,161.82,53.4
2025-06-18 22:30:00,B001,154.05,52.8
2025-06-18 22:45:00,B001,139.51,52.1
2025-06-18 23:00:00,B001,155.37,51.6
2025-06-18 23:15:00,B001,143.8,51.1
2025-06-18 23:30:00,B001,145.38,50.6
2025-06-18 23:45:00,B001,152.51,50.2
2025-06-19 00:00:00,B001,146.07,49.9
2025-06-19 00:15:00,B001,157.14,57.0
2025-06-19 00:30:00,B001,143.8,56.8
2025-06-19 00:45:00,B001,145.05,56.6
2025-06-19 01:00:00,B001,144.75,56.5
2025-06-19 01:15:00,B001,145.47,56.5
2025-06-19 01:30:00,B001,158.79,56.6
2025-06-19 01:45:00,B001,155.03,56.7
2025-06-19 02:00:00,B001,163.68,56.8
2025-06-19 02:15:00,B001,168.14,57.1
2025-06-19 02:30:00,B001,141.75,57.4
2025-06-19 02:45:00,B001,150.56,57.7
2025-06-19 03:00:00,B001,140.59,58.1
2025-06-19 03:15:00,B001,143.78,58.6
2025-06-19 03:30:00,B001,144.96,59.2
2025-06-19 03:45:00,B001,141.54,59.7
2025-06-19 04:00:00,B001,141.58,60.4
2025-06-19 04:15:00,B001,148.85,61.0
2025-06-19 04:30:00,B001,140.27,61.8
2025-06-19 04:45:00,B001,156.74,62.5
2025-06-19 05:00:00,B001,142.66,63.3
2025-06-19 05:15:00,B001,172.48,64.2
2025-06-19 05:30:00,B001,146.39,65.1
2025-06-19 05:45:00,B001,150.58,66.0
2025-06-19 06:00:00,B001,139.69,66.9
2025-06-19 06:15:00,B001,163.91,67.8
2025-06-19 06:30:00,B001,160.12,68.8
2025-06-19 06:45:00,B001,156.64,69.8
2025-06-19 07:00:00,B001,152.41,70.7
2025-06-19 07:15:00,B001,185.93,71.7
2025-06-19 07:30:00,B001,215.83,72.7
2025-06-19 07:45:00,B001,299.05,73.7
2025-06-19 08:00:00,B001,368.47,74.6
2025-06-19 08:15:00,B001,429.33,75.6
2025-06-19 08:30:00,B001,439.63,76.5
2025-06-19 08:45:00,B001,431.8,77.4
2025-06-19 09:00:00,B001,387.44,78.3
2025-06-19 09:15:00,B001,322.15,79.2
2025-06-19 09:30:00,B001,263.74,80.0
2025-06-19 09:45:00,B001,206.31,80.8
2025-06-19 10:00:00,B001,204.9,81.6
2025-06-19 10:15:00,B001,205.94,82.3
2025-06-19 10:30:00,B001,185.41,82.9
2025-06-19 10:45:00,B001,201.4,83.5
2025-06-19 11:00:00,B001,206.8,84.1
2025-06-19 11:15:00,B001,205.21,84.6
2025-06-19 11:30:00,B001,195.5,85.1
2025-06-19 11:45:00,B001,210.07,85.4
2025-06-19 12:00:00,B001,212.06,85.8
2025-06-19 12:15:00,B001,215.13,86.1
2025-06-19 12:30:00,B001,213.07,86.3
2025-06-19 12:45:00,B001,214.92,86.4
2025-06-19 13:00:00,B001,218.64,86.5
2025-06-19 13:15:00,B001,222.62,86.5
2025-06-19 13:30:00,B001,216.4,86.5
2025-06-19 13:45:00,B001,214.97,86.4
2025-06-19 14:00:00,B001,218.19,86.2
2025-06-19 14:15:00,B001,201.37,86.0
2025-06-19 14:30:00,B001,220.62,85.7
2025-06-19 14:45:00,B001,219.05,85.3
2025-06-19 15:00:00,B001,226.29,84.9
2025-06-19 15:15:00,B001,248.84,84.4
2025-06-19 15:30:00,B001,253.15,83.9
2025-06-19 15:45:00,B001,296.08,83.3
2025-06-19 16:00:00,B001,372.13,82.7
2025-06-19 16:15:00,B001,436.69,82.0
2025-06-19 16:30:00,B001,501.47,81.3
2025-06-19 16:45:00,B001,541.13,80.5
2025-06-19 17:00:00,B001,563.42,79.7
2025-06-19 17:15:00,B001,542.41,78.8
2025-06-19 17:30:00,B001,484.28,78.0
2025-06-19 17:45:00,B001,405.21,77.1
2025-06-19 18:00:00,B001,314.01,76.1
2025-06-19 18:15:00,B001,269.5,75.2
2025-06-19 18:30:00,B001,225.29,74.2
2025-06-19 18:45:00,B001,189.89,73.3
2025-06-19 19:00:00,B001,159.66,72.3
2025-06-19 19:15:00,B001,162.67,71.3
2025-06-19 19:30:00,B001,159.76,70.3
2025-06-19 19:45:00,B001,163.5,69.4
2025-06-19 20:00:00,B001,143.33,68.4
2025-06-19 20:15:00,B001,148.29,67.4
2025-06-19 20:30:00,B001,156.0,66.5
2025-06-19 20:45:00,B001,150.47,65.6
2025-06-19 21:00:00,B001,141.06,64.7
2025-06-19 21:15:00,B001,153.32,63.8
2025-06-19 21:30:00,B001,154.63,63.0
2025-06-19 21:45:00,B001,150.7,62.2
2025-06-19 22:00:00,B001,151.76,61.5
2025-06-19 22:15:00,B001,147.93,60.8
2025-06-19 22:30:00,B001,161.83,60.1
2025-06-19 22:45:00,B001,142.79,59.5
2025-06-19 23:00:00,B001,145.3,58.9
2025-06-19 23:15:00,B001,150.09,58.4
2025-06-19 23:30:00,B001,157.03,58.0
2025-06-19 23:45:00,B001,138.02,57.6
2025-06-20 00:00:00,B001,139.52,57.2
2025-06-20 00:15:00,B001,133.7,53.3
2025-06-20 00:30:00,B001,150.26,53.1
2025-06-20 00:45:00,B001,141.05,52.9
2025-06-20 01:00:00,B001,146.92,52.8
2025-06-20 01:15:00,B001,155.29,52.8
2025-06-20 01:30:00,B001,144.87,52.8
2025-06-20 01:45:00,B001,151.85,53.0
2025-06-20 02:00:00,B001,147.61,53.1
2025-06-20 02:15:00,B001,155.38,53.4
2025-06-20 02:30:00,B001,153.8,53.7
2025-06-20 02:45:00,B001,144.46,54.0
2025-06-20 03:00:00,B001,148.65,54.4
2025-06-20 03:15:00,B001,158.35,54.9
2025-06-20 03:30:00,B001,153.15,55.4
2025-06-20 03:45:00,B001,138.82,56.0
2025-06-20 04:00:00,B001,155.24,56.7
2025-06-20 04:15:00,B001,141.32,57.3
2025-06-20 04:30:00,B001,161.3,58.1
2025-06-20 04:45:00,B001,158.19,58.8
2025-06-20 05:00:00,B001,152.32,59.6
2025-06-20 05:15:00,B001,151.26,60.5
2025-06-20 05:30:00,B001,148.33,61.3
2025-06-20 05:45:00,B001,155.44,62.2
2025-06-20 06:00:00,B001,147.08,63.2
2025-06-20 06:15:00,B001,152.15,64.1
2025-06-20 06:30:00,B001,158.14,65.1
2025-06-20 06:45:00,B001,149.77,66.0
2025-06-20 07:00:00,B001,158.25,67.0
2025-06-20 07:15:00,B001,174.69,68.0
2025-06-20 07:30:00,B001,216.29,69.0
2025-06-20 07:45:00,B001,272.72,70.0
2025-06-20 08:00:00,B001,367.83,70.9
2025-06-20 08:15:00,B001,439.53,71.9
2025-06-20 08:30:00,B001,461.4,72.8
2025-06-20 08:45:00,B001,412.05,73.7
2025-06-20 09:00:00,B001,367.79,74.6
2025-06-20 09:15:00,B001,301.55,75.5
2025-06-20 09:30:00,B001,228.93,76.3
2025-06-20 09:45:00,B001,197.58,77.1
2025-06-20 10:00:00,B001,164.14,77.8
2025-06-20 10:15:00,B001,177.67,78.5
2025-06-20 10:30:00,B001,167.89,79.2
2025-06-20 10:45:00,B001,180.78,79.8
2025-06-20 11:00:00,B001,169.84,80.4
2025-06-20 11:15:00,B001,189.68,80.9
2025-06-20 11:30:00,B001,196.23,81.3
2025-06-20 11:45:00,B001,184.13,81.7
2025-06-20 12:00:00,B001,183.3,82.1
2025-06-20 12:15:00,B001,176.78,82.3
2025-06-20 12:30:00,B001,193.16,82.5
2025-06-20 12:45:00,B001,191.53,82.7
2025-06-20 13:00:00,B001,184.27,82.8
2025-06-20 13:15:00,B001,200.42,82.8
2025-06-20 13:30:00,B001,192.95,82.8
2025-06-20 13:45:00,B001,187.36,82.6
2025-06-20 14:00:00,B001,190.73,82.5
2025-06-20 14:15:00,B001,203.03,82.2
2025-06-20 14:30:00,B001,199.34,81.9
2025-06-20 14:45:00,B001,195.73,81.6
2025-06-20 15:00:00,B001,208.64,81.2
2025-06-20 15:15:00,B001,209.59,80.7
2025-06-20 15:30:00,B001,246.75,80.2
2025-06-20 15:45:00,B001,290.77,79.6
2025-06-20 16:00:00,B001,343.9,78.9
2025-06-20 16:15:00,B001,417.95,78.3
2025-06-20 16:30:00,B001,471.59,77.5
2025-06-20 16:45:00,B001,526.62,76.8
2025-06-20 17:00:00,B001,540.23,76.0
2025-06-20 17:15:00,B001,489.33,75.1
2025-06-20 17:30:00,B001,472.1,74.3
2025-06-20 17:45:00,B001,370.49,73.4
2025-06-20 18:00:00,B001,319.05,72.4
2025-06-20 18:15:00,B001,270.31,71.5
2025-06-20 18:30:00,B001,212.98,70.5
2025-06-20 18:45:00,B001,173.0,69.6
2025-06-20 19:00:00,B001,157.95,68.6
2025-06-20 19:15:00,B001,165.49,67.6
2025-06-20 19:30:00,B001,137.51,66.6
2025-06-20 19:45:00,B001,160.06,65.6
2025-06-20 20:00:00,B001,149.9,64.7
2025-06-20 20:15:00,B001,140.56,63.7
2025-06-20 20:30:00,B001,145.36,62.8
2025-06-20 20:45:00,B001,141.87,61.9
2025-06-20 21:00:00,B001,156.93,61.0
2025-06-20 21:15:00,B001,155.86,60.1
2025-06-20 21:30:00,B001,136.25,59.3
2025-06-20 21:45:00,B001,146.77,58.5
2025-06-20 22:00:00,B001,143.09,57.8
2025-06-20 22:15:00,B001,160.35,57.1
2025-06-20 22:30:00,B001,139.2,56.4
2025-06-20 22:45:00,B001,162.83,55.8
2025-06-20 23:00:00,B001,149.73,55.2
2025-06-20 23:15:00,B001,140.7,54.7
2025-06-20 23:30:00,B001,144.58,54.3
2025-06-20 23:45:00,B001,143.59,53.9
2025-06-21 00:00:00,B001,42.3,53.5
2025-06-21 00:15:00,B001,53.26,52.7
2025-06-21 00:30:00,B001,42.68,52.5
2025-06-21 00:45:00,B001,35.06,52.4
2025-06-21 01:00:00,B001,49.46,52.3
2025-06-21 01:15:00,B001,38.08,52.3
2025-06-21 01:30:00,B001,46.48,52.3
2025-06-21 01:45:00,B001,45.23,52.4
2025-06-21 02:00:00,B001,45.53,52.6
2025-06-21 02:15:00,B001,68.51,52.8
2025-06-21 02:30:00,B001,52.95,53.1
2025-06-21 02:45:00,B001,54.46,53.5
2025-06-21 03:00:00,B001,38.29,53.9
2025-06-21 03:15:00,B001,47.27,54.4
2025-06-21 03:30:00,B001,54.22,54.9
2025-06-21 03:45:00,B001,44.3,55.5
2025-06-21 04:00:00,B001,59.76,56.1
2025-06-21 04:15:00,B001,42.88,56.8
2025-06-21 04:30:00,B001,50.21,57.5
2025-06-21 04:45:00,B001,47.81,58.3
2025-06-21 05:00:00,B001,53.81,59.1
2025-06-21 05:15:00,B001,47.38,59.9
2025-06-21 05:30:00,B001,50.33,60.8
2025-06-21 05:45:00,B001,50.61,61.7
2025-06-21 06:00:00,B001,46.62,62.6
2025-06-21 06:15:00,B001,56.38,63.6
2025-06-21 06:30:00,B001,54.41,64.5
2025-06-21 06:45:00,B001,51.79,65.5
2025-06-21 07:00:00,B001,49.06,66.5
2025-06-21 07:15:00,B001,58.87,67.5
2025-06-21 07:30:00,B001,50.61,68.4
2025-06-21 07:45:00,B001,50.05,69.4
2025-06-21 08:00:00,B001,53.34,70.4
2025-06-21 08:15:00,B001,66.07,71.3
2025-06-21 08:30:00,B001,41.78,72.3
2025-06-21 08:45:00,B001,58.66,73.2
2025-06-21 09:00:00,B001,37.35,74.1
2025-06-21 09:15:00,B001,54.24,74.9
2025-06-21 09:30:00,B001,69.64,75.8
2025-06-21 09:45:00,B001,65.69,76.5
2025-06-21 10:00:00,B001,67.65,77.3
2025-06-21 10:15:00,B001,66.05,78.0
2025-06-21 10:30:00,B001,74.75,78.7
2025-06-21 10:45:00,B001,76.16,79.3
2025-06-21 11:00:00,B001,75.26,79.8
2025-06-21 11:15:00,B001,82.27,80.3
2025-06-21 11:30:00,B001,88.88,80.8
2025-06-21 11:45:00,B001,83.52,81.2
2025-06-21 12:00:00,B001,85.21,81.5
2025-06-21 12:15:00,B001,82.41,81.8
2025-06-21 12:30:00,B001,97.68,82.0
2025-06-21 12:45:00,B001,99.8,82.2
2025-06-21 13:00:00,B001,97.79,82.2
2025-06-21 13:15:00,B001,103.78,82.3
2025-06-21 13:30:00,B001,96.49,82.2
2025-06-21 13:45:00,B001,98.27,82.1
2025-06-21 14:00:00,B001,96.53,81.9
2025-06-21 14:15:00,B001,91.95,81.7
2025-06-21 14:30:00,B001,86.65,81.4
2025-06-21 14:45:00,B001,106.47,81.0
2025-06-21 15:00:00,B001,82.64,80.6
2025-06-21 15:15:00,B001,78.08,80.2
2025-06-21 15:30:00,B001,83.71,79.6
2025-06-21 15:45:00,B001,78.76,79.0
2025-06-21 16:00:00,B001,61.71,78.4
2025-06-21 16:15:00,B001,77.85,77.7
2025-06-21 16:30:00,B001,63.76,77.0
2025-06-21 16:45:00,B001,51.03,76.2
2025-06-21 17:00:00,B001,64.59,75.4
2025-06-21 17:15:00,B001,57.51,74.6
2025-06-21 17:30:00,B001,42.38,73.7
2025-06-21 17:45:00,B001,66.72,72.8
2025-06-21 18:00:00,B001,57.77,71.9
2025-06-21 18:15:00,B001,52.42,71.0
2025-06-21 18:30:00,B001,65.22,70.0
2025-06-21 18:45:00,B001,53.77,69.0
2025-06-21 19:00:00,B001,52.28,68.0
2025-06-21 19:15:00,B001,47.22,67.1
2025-06-21 19:30:00,B001,57.15,66.1
2025-06-21 19:45:00,B001,56.31,65.1
2025-06-21 20:00:00,B001,52.62,64.1
2025-06-21 20:15:00,B001,46.18,63.2
2025-06-21 20:30:00,B001,53.54,62.3
2025-06-21 20:45:00,B001,51.94,61.3
2025-06-21 21:00:00,B001,41.83,60.5
2025-06-21 21:15:00,B001,40.73,59.6
2025-06-21 21:30:00,B001,57.02,58.8
2025-06-21 21:45:00,B001,31.68,58.0
2025-06-21 22:00:00,B001,54.14,57.2
2025-06-21 22:15:00,B001,48.68,56.5
2025-06-21 22:30:00,B001,62.97,55.9
2025-06-21 22:45:00,B001,48.55,55.2
2025-06-21 23:00:00,B001,57.78,54.7
2025-06-21 23:15:00,B001,49.32,54.2
2025-06-21 23:30:00,B001,53.41,53.7
2025-06-21 23:45:00,B001,58.39,53.3
2025-06-22 00:00:00,B001,48.8,53.0
2025-06-01 00:15:00,B002,45.98,54.7
2025-06-01 00:30:00,B002,34.04,54.5
2025-06-01 00:45:00,B002,41.77,54.3
2025-06-01 01:00:00,B002,45.54,54.2
2025-06-01 01:15:00,B002,43.96,54.2
2025-06-01 01:30:00,B002,51.5,54.3
2025-06-01 01:45:00,B002,35.42,54.4
2025-06-01 02:00:00,B002,31.73,54.5
2025-06-01 02:15:00,B002,34.03,54.8
2025-06-01 02:30:00,B002,43.96,55.1
2025-06-01 02:45:00,B002,42.99,55.4
2025-06-01 03:00:00,B002,40.61,55.9
2025-06-01 03:15:00,B002,33.26,56.3
2025-06-01 03:30:00,B002,44.6,56.9
2025-06-01 03:45:00,B002,32.65,57.4
2025-06-01 04:00:00,B002,46.95,58.1
2025-06-01 04:15:00,B002,57.14,58.8
2025-06-01 04:30:00,B002,42.2,59.5
2025-06-01 04:45:00,B002,43.5,60.2
2025-06-01 05:00:00,B002,37.04,61.0
2025-06-01 05:15:00,B002,29.14,61.9
2025-06-01 05:30:00,B002,36.38,62.8
2025-06-01 05:45:00,B002,33.44,63.7
2025-06-01 06:00:00,B002,31.32,64.6
2025-06-01 06:15:00,B002,50.33,65.5
2025-06-01 06:30:00,B002,41.64,66.5
2025-06-01 06:45:00,B002,42.28,67.5
2025-06-01 07:00:00,B002,38.15,68.4
2025-06-01 07:15:00,B002,38.96,69.4
2025-06-01 07:30:00,B002,45.79,70.4
2025-06-01 07:45:00,B002,39.81,71.4
2025-06-01 08:00:00,B002,43.18,72.3
2025-06-01 08:15:00,B002,38.82,73.3
2025-06-01 08:30:00,B002,37.95,74.2
2025-06-01 08:45:00,B002,32.12,75.1
2025-06-01 09:00:00,B002,32.25,76.0
2025-06-01 09:15:00,B002,45.98,76.9
2025-06-01 09:30:00,B002,51.2,77.7
2025-06-01 09:45:00,B002,46.3,78.5
2025-06-01 10:00:00,B002,56.82,79.3
2025-06-01 10:15:00,B002,60.18,80.0
2025-06-01 10:30:00,B002,49.56,80.6
2025-06-01 10:45:00,B002,59.46,81.2
2025-06-01 11:00:00,B002,69.64,81.8
2025-06-01 11:15:00,B002,71.55,82.3
2025-06-01 11:30:00,B002,64.11,82.8
2025-06-01 11:45:00,B002,73.55,83.2
2025-06-01 12:00:00,B002,80.07,83.5
2025-06-01 12:15:00,B002,79.69,83.8
2025-06-01 12:30:00,B002,75.3,84.0
2025-06-01 12:45:00,B002,73.65,84.1
2025-06-01 13:00:00,B002,73.02,84.2
2025-06-01 13:15:00,B002,79.68,84.2
2025-06-01 13:30:00,B002,77.86,84.2
2025-06-01 13:45:00,B002,80.03,84.1
2025-06-01 14:00:00,B002,76.36,83.9
2025-06-01 14:15:00,B002,79.54,83.7
2025-06-01 14:30:00,B002,74.0,83.4
2025-06-01 14:45:00,B002,76.71,83.0
2025-06-01 15:00:00,B002,75.56,82.6
2025-06-01 15:15:00,B002,63.61,82.1
2025-06-01 15:30:00,B002,55.47,81.6
2025-06-01 15:45:00,B002,73.26,81.0
2025-06-01 16:00:00,B002,63.0,80.4
2025-06-01 16:15:00,B002,48.46,79.7
2025-06-01 16:30:00,B002,51.56,79.0
2025-06-01 16:45:00,B002,57.41,78.2
2025-06-01 17:00:00,B002,47.88,77.4
2025-06-01 17:15:00,B002,43.12,76.5
2025-06-01 17:30:00,B002,51.11,75.7
2025-06-01 17:45:00,B002,33.72,74.8
2025-06-01 18:00:00,B002,35.21,73.9
2025-06-01 18:15:00,B002,41.27,72.9
2025-06-01 18:30:00,B002,42.34,72.0
2025-06-01 18:45:00,B002,42.98,71.0
2025-06-01 19:00:00,B002,45.47,70.0
2025-06-01 19:15:00,B002,41.19,69.0
2025-06-01 19:30:00,B002,42.94,68.0
2025-06-01 19:45:00,B002,38.44,67.1
2025-06-01 20:00:00,B002,40.38,66.1
2025-06-01 20:15:00,B002,40.65,65.1
2025-06-01 20:30:00,B002,41.29,64.2
2025-06-01 20:45:00,B002,44.64,63.3
2025-06-01 21:00:00,B002,43.33,62.4
2025-06-01 21:15:00,B002,40.27,61.5
2025-06-01 21:30:00,B002,35.15,60.7
2025-06-01 21:45:00,B002,40.41,59.9
2025-06-01 22:00:00,B002,39.83,59.2
2025-06-01 22:15:00,B002,41.16,58.5
2025-06-01 22:30:00,B002,53.24,57.8
2025-06-01 22:45:00,B002,36.86,57.2
2025-06-01 23:00:00,B002,42.53,56.6
2025-06-01 23:15:00,B002,46.41,56.1
2025-06-01 23:30:00,B002,40.59,55.7
2025-06-01 23:45:00,B002,54.03,55.3
2025-06-02 00:00:00,B002,97.73,55.0
2025-06-02 00:15:00,B002,101.94,49.3
2025-06-02 00:30:00,B002,95.21,49.1
2025-06-02 00:45:00,B002,97.89,48.9
2025-06-02 01:00:00,B002,101.49,48.9
2025-06-02 01:15:00,B002,105.08,48.8
2025-06-02 01:30:00,B002,101.91,48.9
2025-06-02 01:45:00,B002,107.55,49.0
2025-06-02 02:00:00,B002,99.43,49.2
2025-06-02 02:15:00,B002,98.01,49.4
2025-06-02 02:30:00,B002,116.22,49.7
2025-06-02 02:45:00,B002,102.37,50.1
2025-06-02 03:00:00,B002,95.68,50.5
2025-06-02 03:15:00,B002,95.83,50.9
2025-06-02 03:30:00,B002,94.34,51.5
2025-06-02 03:45:00,B002,105.62,52.1
2025-06-02 04:00:00,B002,97.81,52.7
2025-06-02 04:15:00,B002,100.76,53.4
2025-06-02 04:30:00,B002,99.62,54.1
2025-06-02 04:45:00,B002,104.39,54.9
2025-06-02 05:00:00,B002,94.92,55.7
2025-06-02 05:15:00,B002,93.55,56.5
2025-06-02 05:30:00,B002,101.35,57.4
2025-06-02 05:45:00,B002,103.61,58.3
2025-06-02 06:00:00,B002,102.01,59.2
2025-06-02 06:15:00,B002,95.18,60.1
2025-06-02 06:30:00,B002,104.13,61.1
2025-06-02 06:45:00,B002,95.66,62.1
2025-06-02 07:00:00,B002,97.09,63.1
2025-06-02 07:15:00,B002,94.73,64.0
2025-06-02 07:30:00,B002,108.49,65.0
2025-06-02 07:45:00,B002,104.95,66.0
2025-06-02 08:00:00,B002,105.52,67.0
2025-06-02 08:15:00,B002,110.53,67.9
2025-06-02 08:30:00,B002,121.67,68.8
2025-06-02 08:45:00,B002,97.09,69.8
2025-06-02 09:00:00,B002,106.55,70.6
2025-06-02 09:15:00,B002,112.34,71.5
2025-06-02 09:30:00,B002,117.74,72.3
2025-06-02 09:45:00,B002,125.3,73.1
2025-06-02 10:00:00,B002,141.31,73.9
2025-06-02 10:15:00,B002,149.78,74.6
2025-06-02 10:30:00,B002,176.75,75.2
2025-06-02 10:45:00,B002,196.75,75.9
2025-06-02 11:00:00,B002,223.03,76.4
2025-06-02 11:15:00,B002,248.21,76.9
2025-06-02 11:30:00,B002,274.23,77.4
2025-06-02 11:45:00,B002,293.1,77.8
2025-06-02 12:00:00,B002,330.79,78.1
2025-06-02 12:15:00,B002,338.91,78.4
2025-06-02 12:30:00,B002,341.27,78.6
2025-06-02 12:45:00,B002,355.9,78.7
